from,from_name,from_lat,from_lon,to,to_name,to_lat,to_lon,year,value
GBR,United Kingdom,55.378051,-3.435973,UKR,Ukraine,48.379433,31.16558,2018,26192
HUN,Hungary,47.162494,19.503304,UKR,Ukraine,48.379433,31.16558,2018,21758
CHE,Switzerland,46.818188,8.227512,UKR,Ukraine,48.379433,31.16558,2019,196645.408
DEU,Germany,48.91603664,10.16177296,UKR,Ukraine,48.379433,31.16558,2019,128663.14
POL,Poland,51.919438,19.145136,UKR,Ukraine,48.379433,31.16558,2019,25150.921
CZE,Czechia,49.817492,15.472962,UKR,Ukraine,48.379433,31.16558,2019,22704.597
HUN,Hungary,47.162494,19.503304,UKR,Ukraine,48.379433,31.16558,2019,20848.246
SVK,Slovakia,48.669026,19.699024,UKR,Ukraine,48.379433,31.16558,2020,121895
CHE,Switzerland,46.818188,8.227512,UKR,Ukraine,48.379433,31.16558,2020,67471
HUN,Hungary,47.162494,19.503304,UKR,Ukraine,48.379433,31.16558,2020,57370
DEU,Germany,48.91603664,10.16177296,UKR,Ukraine,48.379433,31.16558,2020,33129
USA,United States of America,53.80463093,-16.35109482,UKR,Ukraine,48.379433,31.16558,2020,30795
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2014,543019
DEU,Germany,48.91603664,10.16177296,UKR,Ukraine,48.379433,31.16558,2014,104636
HUN,Hungary,47.162494,19.503304,UKR,Ukraine,48.379433,31.16558,2014,47291
NOR,Norway,60.472024,8.468946,UKR,Ukraine,48.379433,31.16558,2014,33528
CHE,Switzerland,46.818188,8.227512,UKR,Ukraine,48.379433,31.16558,2014,2561
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2012,1235337
DEU,Germany,48.91603664,10.16177296,UKR,Ukraine,48.379433,31.16558,2012,1992
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2002,1079957
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2002,1063919
KAZ,Kazakhstan,48.82552167,55.91012779,UKR,Ukraine,48.379433,31.16558,2002,42571
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,2002,7570
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2008,1174351
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,2008,387730
KAZ,Kazakhstan,48.82552167,55.91012779,UKR,Ukraine,48.379433,31.16558,2008,362192
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2008,51726
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2009,833529
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,2009,234273
KAZ,Kazakhstan,48.82552167,55.91012779,UKR,Ukraine,48.379433,31.16558,2009,189277
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2009,169168
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2011,1503204
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2011,65335
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,2011,57574
KAZ,Kazakhstan,48.82552167,55.91012779,UKR,Ukraine,48.379433,31.16558,2011,57420
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1991,3457090
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1992,2906368
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,1992,470760
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1993,1970767
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,1993,917053
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1994,2064075
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,1994,430421
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1995,1997044
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,1995,480180
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1996,2064158
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,1996,714066
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1997,1925699
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,1997,463558
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,1997,43870
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1998,2089490
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,1999,1995413
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,1999,343376
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2000,2026983
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2000,254879
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,2000,28914
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2001,1133238
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2001,986465
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,2001,101998
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2003,1232447
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2003,1032703
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,2003,92829
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2004,1259839
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2004,1164552
TKM,Turkmenistan,42.01169297,50.65611392,UKR,Ukraine,48.379433,31.16558,2005,1371046
RUS,Russia,55.7558,37.6173,UKR,Ukraine,48.379433,31.16558,2005,903937
UZB,Uzbekistan,45.8448318,50.13857227,UKR,Ukraine,48.379433,31.16558,2005,73865
